"conceptid";"preflabel";"modified";"altlabel";"definition"
"05HWGYCT";"radioactivity_concentration_of_156Sm_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Sm" means the element "samarium" and "156Sm" is the isotope "samarium-156" with a half-life of 3.91e-01 days."
"05T0D2U6";"radioactivity_concentration_of_144Pr_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Pr" means the element "praseodymium" and "144Pr" is the isotope "praseodymium-144" with a half-life of 1.20e-02 days."
"067HJZRA";"surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration";"4/16/2018 16:20:49";"";"The surface called "surface" means the lower boundary of the atmosphere. "Upward" indicates a vector component which is positive when directed upward (negative downward). In accordance with common usage in geophysical disciplines, "flux" implies per unit area, called "flux density" in physics. The chemical formula for carbon dioxide is CO2. The phrase "expressed_as" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. Plant respiration is the sum of respiration by parts of plants both above and below the soil. It is assumed that all the respired carbon dioxide is emitted to the atmosphere. The term "plants" refers to the kingdom of plants in the modern classification which excludes fungi. Plants are autotrophs i.e. "producers" of biomass using carbon obtained from carbon dioxide."
"06QUDWX0";"surface_radioactivity_content_of_113Ag";"2/12/2018 16:53:18";"";"The surface called "surface" means the lower boundary of the atmosphere. "Content" indicates a quantity per unit area. "Radioactivity" means the number of radioactive decays of a material per second. "Ag" means the element "silver" and "113Ag" is the isotope "silver-113" with a half-life of 2.21e-01 days."
"079HT6L5";"mass_fraction_of_pm2p5_particulate_organic_matter_dry_aerosol_particles_in_air";"6/26/2017 16:24:29";"";"Mass fraction is used in the construction "mass_fraction_of_X_in_Y", where X is a material constituent of Y. It means the ratio of the mass of X to the mass of Y (including X). A chemical species denoted by X may be described by a single term such as "nitrogen" or a phrase such as "nox_expressed_as_nitrogen". "Aerosol" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol particles take up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the particles. "Dry aerosol particles" means aerosol particles without any water uptake. "Pm2p5 aerosol" means atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 2.5 micrometers. The term "particulate_organic_matter_dry_aerosol" means all particulate organic matter dry aerosol except elemental carbon. It is the sum of primary_particulate_organic_matter_dry_aerosol and secondary_particulate_organic_matter_dry_aerosol."
"07XQ0799";"tendency_of_air_temperature_due_to_longwave_heating_from_volcanic_ambient_aerosol_particles";"5/15/2018 10:59:16";"";"The phrase "tendency_of_X" means derivative of X with respect to time. Air temperature is the bulk temperature of the air, not the surface (skin) temperature. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. The term "longwave" means longwave radiation. "Aerosol" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. "Ambient_aerosol" means that the aerosol is measured or modelled at the ambient state of pressure, temperature and relative humidity that exists in its immediate environment. "Ambient aerosol particles" are aerosol particles that have taken up ambient water through hygroscopic growth. The extent of hygroscopic growth depends on the relative humidity and the composition of the particles. To specify the relative humidity and temperature at which the quantity described by the standard name applies, provide scalar coordinate variables with standard names of "relative_humidity" and "air_temperature". Volcanic aerosols include both volcanic ash and secondary products such as sulphate aerosols formed from gaseous emissions of volcanic eruptions."
"094KJB4R";"nudging_increment_in_snow_and_ice_amount_on_land";"7/3/2018 17:09:23";"";"A "nudging increment" refers to an amount added to parts of a model system. The phrase "nudging_increment_in_X" refers to an increment in quantity X over a time period which should be defined in the bounds of the time coordinate. "Amount" means mass per unit area. "Snow and ice on land" means ice in glaciers, ice caps, ice sheets & shelves, river and lake ice, any other ice on a land surface, such as frozen flood water, and snow lying on such ice or on the land surface."
"094YNDL9";"radioactivity_concentration_of_246Cm_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Cm" means the element "curium" and "246Cm" is the isotope "curium-246" with a half-life of 2.01e+06 days."
"09VD5LSX";"integral_wrt_time_of_radioactivity_concentration_of_148Pm_in_air";"2/12/2018 16:53:18";"";"The phrase "integral_wrt_X_of_Y" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase "wrt" means "with respect to". "Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Pm" means the element "promethium" and "148Pm" is the isotope "promethium-148" with a half-life of 5.38e+00 days."
"0A787MSM";"radioactivity_concentration_of_124mSb_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Sb" means the element "antimony" and "124mSb" is the metastable state of the isotope "antimony-124" with a half-life of 1.41e-02 days."
"0BANM54Q";"mole_fraction_of_acetone_in_air";"1/7/2015 16:23:38";"";"Mole fraction is used in the construction "mole_fraction_of_X_in_Y", where X is a material constituent of Y. A chemical species denoted by X may be described by a single term such as "nitrogen" or a phrase such as "nox_expressed_as_nitrogen". Acetone is an organic molecule with the chemical formula CH3CH3CO. The IUPAC name for acetone is propan-2-one. Acetone is a member of the group of organic compounds known as ketones. There are standard names for the ketone group as well as for some of the individual species."
"0BP70DME";"integral_wrt_time_of_radioactivity_concentration_of_117mSn_in_air";"2/12/2018 16:53:18";"";"The phrase "integral_wrt_X_of_Y" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase "wrt" means "with respect to". "Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Sn" means the element "tin" and "117mSn" is the metastable state of the isotope "tin-117" with a half-life of 1.40e+01 days."
"0BQOFLV8";"soil_mass_content_of_inorganic_ammonium_expressed_as_nitrogen";"3/13/2018 13:56:23";"";""Content" indicates a quantity per unit area. The "soil content" of a quantity refers to the vertical integral from the surface down to the bottom of the soil model. For the content between specified levels in the soil, standard names including "content_of_soil_layer" are used. The phrase "expressed_as" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. The chemical formula for the ammonium cation is NH4+. The quantity with standard name soil_mass_content_of_inorganic_nitrogen_expressed_as_nitrogen is the sum of the quantities with standard names soil_mass_content_of_inorganic_ammonium_expressed_as_nitrogen and soil_mass_content_of_inorganic_nitrate_expressed_as_nitrogen."
"0DCOAXHA";"radioactivity_concentration_of_227Ac_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Ac" means the element "actinium" and "227Ac" is the isotope "actinium-227" with a half-life of 7.87e+03 days."
"0E1221YX";"integral_wrt_time_of_radioactivity_concentration_of_101Tc_in_air";"2/12/2018 16:53:18";"";"The phrase "integral_wrt_X_of_Y" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase "wrt" means "with respect to". "Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Tc" means the element "technetium" and "101Tc" is the isotope "technetium-101" with a half-life of 9.86e-03 days."
"0EPCHOFP";"surface_radioactivity_content_of_254mEs";"2/12/2018 16:53:18";"";"The surface called "surface" means the lower boundary of the atmosphere. "Content" indicates a quantity per unit area. "Radioactivity" means the number of radioactive decays of a material per second. "Es" means the element "einsteinium" and "254mEs" is the metastable state of the isotope "einsteinium-254" with a half-life of 1.63e+00 days."
"0F95XPEG";"upwelling_radiance_per_unit_wavelength_in_air";"7/3/2018 17:09:23";"";"Upwelling radiation is radiation from below. It does not mean "net upward". The sign convention is that "upwelling" is positive upwards and "downwelling" is positive downwards. Radiance is the radiative flux in a particular direction, per unit of solid angle. The direction towards which it is going must be specified, for instance with a coordinate of zenith_angle. If the radiation does not depend on direction, a standard name of isotropic radiance should be chosen instead. A coordinate variable for radiation wavelength should be given the standard name radiation_wavelength."
"0GPAPD4P";"surface_radioactivity_content_of_225Ra";"2/12/2018 16:53:18";"";"The surface called "surface" means the lower boundary of the atmosphere. "Content" indicates a quantity per unit area. "Radioactivity" means the number of radioactive decays of a material per second. "Ra" means the element "radium" and "225Ra" is the isotope "radium-225" with a half-life of 1.48e+01 days."
"0HFAZTDG";"atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles";"1/7/2015 16:23:38";"";"The optical thickness is the integral along the path of radiation of a volume scattering/absorption/attenuation coefficient. The radiative flux is reduced by a factor exp(-"optical_thickness") on traversing the path. The atmosphere optical thickness applies to radiation passing through the entire atmosphere. "Aerosol" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. "Ambient_aerosol" means that the aerosol is measured or modelled at the ambient state of pressure, temperature and relative humidity that exists in its immediate environment. "Ambient aerosol particles" are aerosol particles that have taken up ambient water through hygroscopic growth. The extent of hygroscopic growth depends on the relative humidity and the composition of the particles. To specify the relative humidity and temperature at which the quantity described by the standard name applies, provide scalar coordinate variables with standard names of "relative_humidity" and "air_temperature". The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. The chemical formula for the nitrate anion is NO3-."
"0IIDGDBG";"radioactivity_concentration_of_123mSn_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Sn" means the element "tin" and "123mSn" is the metastable state of the isotope "tin-123" with a half-life of 2.78e-02 days."
"0J8H8IGA";"integral_wrt_time_of_radioactivity_concentration_of_144Ce_in_air";"2/12/2018 16:53:18";"";"The phrase "integral_wrt_X_of_Y" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase "wrt" means "with respect to". "Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Ce" means the element "cerium" and "144Ce" is the isotope "cerium-144" with a half-life of 2.84e+02 days."
"0K0F0Y2P";"tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission";"7/24/2017 15:37:00";"";""tendency_of_X" means derivative of X with respect to time. "Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including "content_of_atmosphere_layer" are used. The mass is the total mass of the particles. "Aerosol" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol takes up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the aerosol. "Dry aerosol particles" means aerosol particles without any water uptake. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Emission" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. the surface of the earth).  "Emission" is a process entirely distinct from "re-emission" which is used in some standard names. Chemically, "elemental carbon" is the carbonaceous fraction of particulate matter that is thermally stable in an inert atmosphere to high temperatures near 4000K and can only be gasified by oxidation starting at temperatures above 340 C. It is assumed to be inert and non-volatile under atmospheric conditions and insoluble in any solvent (Ogren and Charlson, 1983)."
"0KELEGE9";"radioactivity_concentration_of_144Nd_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Nd" means the element "neodymium" and "144Nd" is the isotope "neodymium-144" with a half-life of 7.64e+17 days."
"0L1IA5Z9";"tendency_of_atmosphere_mass_content_of_sea_salt_dry_aerosol_particles_due_to_dry_deposition";"6/26/2017 16:24:29";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. The mass is the total mass of the particles. "Aerosol" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol particles take up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the particles. "Dry aerosol particles" means aerosol particles without any water uptake. The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Dry deposition" is the sum of turbulent deposition and gravitational settling. "tendency_of_X" means derivative of X with respect to time."
"0L7JO278";"surface_radioactivity_content_of_125Sb";"2/12/2018 16:53:18";"";"The surface called "surface" means the lower boundary of the atmosphere. "Content" indicates a quantity per unit area. "Radioactivity" means the number of radioactive decays of a material per second. "Sb" means the element "antimony" and "125Sb" is the isotope "antimony-125" with a half-life of 9.97e+02 days."
"0L8W1WE5";"radioactivity_concentration_of_218Po_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Po" means the element "polonium" and "218Po" is the isotope "polonium-218" with a half-life of 2.12e-03 days."
"0NGA1E0E";"tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_grazing_of_phytoplankton";"12/17/2018 17:17:12";"";"The phrase "tendency_of_X" means derivative of X with respect to time. Mole concentration means number of moles per unit volume, also called "molarity", and is used in the construction "mole_concentration_of_X_in_Y", where X is a material constituent of Y. A chemical or biological species denoted by X may be described by a single term such as "nitrogen" or a phrase such as "nox_expressed_as_nitrogen". The phrase "expressed_as" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. "Grazing of phytoplankton" means the grazing of phytoplankton by zooplankton."
"0O5CSWT7";"tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles_expressed_as_carbon_due_to_emission_from_maritime_transport";"1/7/2015 16:23:38";"";""tendency_of_X" means derivative of X with respect to time. "Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including "content_of_atmosphere_layer are used. The phrase "expressed_as" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. "Aerosol" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol takes up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the aerosol. "Dry aerosol particles" means aerosol particles without any water uptake. "particulate_organic_matter_dry_aerosol" means all particulate organic matter dry aerosol except elemental carbon. It is the sum of primary_particulate_organic_matter_dry_aerosol and secondary_particulate_organic_matter_dry_aerosol. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Emission" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. the surface of the earth). "Emission" is a process entirely distinct from "re-emission" which is used in some standard names. The "maritime transport" sector includes fuel combustion activities related to maritime transport. "Maritime transport" is the term used in standard names to describe a collection of emission sources. A variable which has this value for the standard_name attribute should be accompanied by a comment attribute which lists the source categories and provides a reference to the categorization scheme, for example, "IPCC (Intergovernmental Panel on Climate Change) source category 1A3d as defined in the 2006 IPCC guidelines for national greenhouse gas Inventories"."
"0O77RYX8";"quality_flag";"9/17/2019 08:06:49";"";"A variable with the standard name of quality_flag contains an indication of assessed quality information of another data variable. The linkage between the data variable and the variable or variables with the standard_name of quality_flag is achieved using the ancillary_variables attribute."
"0ONYK4X8";"radioactivity_concentration_of_239Pu_in_air";"2/12/2018 16:53:18";"";""Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Pu" means the element "plutonium" and "239Pu" is the isotope "plutonium-239" with a half-life of 8.91e+06 days."
"0ORMRR14";"integral_wrt_time_of_radioactivity_concentration_of_124mSb_in_air";"2/12/2018 16:53:18";"";"The phrase "integral_wrt_X_of_Y" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase "wrt" means "with respect to". "Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Sb" means the element "antimony" and "124mSb" is the metastable state of the isotope "antimony-124" with a half-life of 1.41e-02 days."
"0P3VPY5U";"surface_radioactivity_content_of_252Cf";"2/12/2018 16:53:18";"";"The surface called "surface" means the lower boundary of the atmosphere. "Content" indicates a quantity per unit area. "Radioactivity" means the number of radioactive decays of a material per second. "Cf" means the element "californium" and "252Cf" is the isotope "californium-252" with a half-life of 9.68e+02 days."
"0PILY4M8";"surface_radioactivity_content_of_253Es";"2/12/2018 16:53:18";"";"The surface called "surface" means the lower boundary of the atmosphere. "Content" indicates a quantity per unit area. "Radioactivity" means the number of radioactive decays of a material per second. "Es" means the element "einsteinium" and "253Es" is the isotope "einsteinium-253" with a half-life of 2.05e+01 days."
"0PVCZPS1";"toa_outgoing_radiance_per_unit_wavelength";"6/27/2013 15:07:54";"";""toa" means top of atmosphere. The TOA outgoing radiance is the upwelling radiance, i.e., toward outer space.  Radiance is the radiative flux in a particular direction, per unit of solid angle. In accordance with common usage in geophysical disciplines, "flux" implies per unit area, called "flux density" in physics."
"0QR2MCSC";"atmosphere_moles_of_nitric_acid_trihydrate_ambient_aerosol_particles";"1/7/2015 16:23:38";"";"The construction "atmosphere_moles_of_X" means the total number of moles of X in the entire atmosphere, i.e. summed over the atmospheric column and over the entire globe. "Aerosol" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. "Ambient_aerosol" means that the aerosol is measured or modelled at the ambient state of pressure, temperature and relative humidity that exists in its immediate environment. "Ambient aerosol particles" are aerosol particles that have taken up ambient water through hygroscopic growth. The extent of hygroscopic growth depends on the relative humidity and the composition of the particles. To specify the relative humidity and temperature at which the quantity described by the standard name applies, provide scalar coordinate variables with standard names of "relative_humidity" and "air_temperature". The chemical formula for nitric acid is HNO3. Nitric acid trihydrate, sometimes referred to as NAT, is a stable crystalline substance consisting of three molecules of water to one molecule of nitric acid."
"0R0JQ51G";"surface_radioactivity_content_of_232Pa";"2/12/2018 16:53:18";"";"The surface called "surface" means the lower boundary of the atmosphere. "Content" indicates a quantity per unit area. "Radioactivity" means the number of radioactive decays of a material per second. "Pa" means the element "protactinium" and "232Pa" is the isotope "protactinium-232" with a half-life of 1.31e+00 days."
"0RBMQLPZ";"integral_wrt_time_of_radioactivity_concentration_of_216At_in_air";"2/12/2018 16:53:18";"";"The phrase "integral_wrt_X_of_Y" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase "wrt" means "with respect to". "Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "At" means the element "astatine" and "216At" is the isotope "astatine-216" with a half-life of 3.47e-09 days."
"0RBP5DGR";"tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles_expressed_as_carbon_due_to_emission_from_waste_treatment_and_disposal";"1/7/2015 16:23:38";"";""tendency_of_X" means derivative of X with respect to time. "Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including "content_of_atmosphere_layer" are used. The phrase "expressed_as" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. "Aerosol" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol takes up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the aerosol. "Dry aerosol particles" means aerosol particles without any water uptake. The term "particulate_organic_matter_dry_aerosol" means all particulate organic matter dry aerosol except elemental carbon. It is the sum of primary_particulate_organic_matter_dry_aerosol and secondary_particulate_organic_matter_dry_aerosol. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Emission" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. the surface of the earth). "Emission" is a process entirely distinct from "re-emission" which is used in some standard names. The "waste treatment and disposal" sector comprises solid waste disposal on land, waste water handling, waste incineration and other waste disposal. "Waste treatment and disposal" is the term used in standard names to describe a collection of emission sources. A variable which has this value for the standard_name attribute should be accompanied by a comment attribute which lists the source categories and provides a reference to the categorization scheme, for example, "IPCC (Intergovernmental Panel on Climate Change) source categories 6A, 6B, 6C and 6D as defined in the 2006 IPCC guidelines for national greenhouse gas inventories"."
"0RFBYUNI";"platform_heave_rate_up";"10/15/2018 01:56:49";"";""Heave rate" is the rate of displacement along the local vertical axis. Heave rate might not include changes to the "at rest" position of the platform with respect to the axis of displacement, which may change over time. "Up" indicates that positive values of heave rate represent the platform moving up as viewed by an observer on top of the platform facing forward. The standard name platform_heave_rate_down should be used for data having the opposite sign convention. The standard name platform_heave_rate should be chosen only if the sign convention of the data is unknown. A "platform" is a structure or vehicle that serves as a base for mounting sensors. Platforms include, but are not limited to, satellites, aeroplanes, ships, buoys, instruments, ground stations, and masts."
"0RPKJ8PC";"integral_wrt_time_of_radioactivity_concentration_of_93Zr_in_air";"2/12/2018 16:53:18";"";"The phrase "integral_wrt_X_of_Y" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase "wrt" means "with respect to". "Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Zr" means the element "zirconium" and "93Zr" is the isotope "zirconium-93" with a half-life of 3.47e+08 days."
"0U71GV1I";"integral_wrt_time_of_radioactivity_concentration_of_162Gd_in_air";"2/12/2018 16:53:18";"";"The phrase "integral_wrt_X_of_Y" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase "wrt" means "with respect to". "Radioactivity" means the number of radioactive decays of a material per second. "Radioactivity concentration" means radioactivity per unit volume of the medium. "Gd" means the element "gadolinium" and "162Gd" is the isotope "gadolinium-162" with a half-life of 6.92e-03 days."
